"","totalDelay"
"6107",9.16515138991168
"6108",NA
"6109",NA
"6110",4.47213595499958
"6111",NA
"6112",NA
"6113",7.07106781186548
"6114",NA
"6115",3.3166247903554
"6116",9.53939201416946
"6117",21.4709105535839
"6118",NA
"6119",NA
"6120",NA
"6121",4
"6122",5.56776436283002
"6123",NA
"6124",NA
"6125",NA
"6126",5.8309518948453
"6127",NA
"6128",NA
"6129",NA
"6130",NA
"6131",NA
"6132",NA
"6133",7.81024967590665
"6134",6
"6135",3
"6136",18.0277563773199
"6137",NA
"6138",NA
"6139",NA
"6140",NA
"6141",NA
"6142",NA
"6143",7.87400787401181
"6144",7.81024967590665
"6145",12.6095202129185
"6146",15.4919333848297
"6147",0
"6148",NA
"6149",NA
"6150",8.94427190999916
"6151",NA
"6152",8.94427190999916
"6153",NA
"6154",0
"6155",3.60555127546399
"6156",7.07106781186548
"6157",2.23606797749979
"6158",3.74165738677394
"6159",NA
"6160",NA
"6161",1.73205080756888
"6162",NA
"6163",NA
"6164",5.91607978309962
"6165",NA
"6166",NA
"6167",8.66025403784439
"6168",3.16227766016838
"6169",NA
"6170",NA
"6171",6.92820323027551
"6172",NA
"6173",NA
"6174",0
"6175",NA
"6176",NA
"6177",NA
"6178",NA
"6179",8.83176086632785
"6180",7.21110255092798
"6181",NA
"6182",4.79583152331272
"6183",NA
"6184",NA
"6185",NA
"6186",3.16227766016838
"6187",7.21110255092798
"6188",NA
"6189",NA
"6190",3
"6191",NA
"6192",0
"6193",NA
"6194",2.44948974278318
"6195",NA
"6196",NA
"6197",15.1657508881031
"6198",2.82842712474619
"6199",1.73205080756888
"6200",NA
"6201",NA
"6202",NA
"6203",12.5299640861417
"6204",NA
"6205",NA
"6206",6
"6207",NA
"6208",NA
"6209",NA
"6210",8.42614977317636
"6211",NA
"6212",NA
"6213",5
"6214",2.44948974278318
"6215",NA
"6216",NA
"6217",NA
"6218",2.44948974278318
"6219",NA
"6220",11.1803398874989
"6221",NA
"6222",NA
"6223",NA
"6224",NA
"6225",NA
"6226",10.816653826392
"6227",NA
"6228",NA
"6229",NA
"6230",NA
"6231",NA
"6232",6.85565460040104
"6233",1.4142135623731
"6234",NA
"6235",NA
"6236",13.228756555323
"6237",NA
"6238",NA
"6239",6.08276253029822
"6240",8.36660026534076
"6241",4.12310562561766
"6242",4.47213595499958
"6243",2.82842712474619
"6244",1.4142135623731
"6245",2.44948974278318
"6246",3.87298334620742
"6247",3.16227766016838
"6248",NA
"6249",NA
"6250",NA
"6251",NA
"6252",2.82842712474619
"6253",2.44948974278318
"6254",NA
"6255",NA
"6256",NA
"6257",2
"6258",4.35889894354067
"6259",1.4142135623731
"6260",1
"6261",2
"6262",1.73205080756888
"6263",7.21110255092798
"6264",7
"6265",6.2449979983984
"6266",8.88819441731559
"6267",NA
"6268",6.32455532033676
"6269",3.46410161513775
"6270",NA
"6271",9.9498743710662
"6272",4.89897948556636
"6273",NA
"6274",6.85565460040104
"6275",NA
"6276",NA
"6277",NA
"6278",2.64575131106459
"6279",11.7473401244707
"6280",NA
"6281",0
"6282",NA
"6283",10.4880884817015
"6284",NA
"6285",NA
"6286",3.3166247903554
"6287",NA
"6288",4.58257569495584
"6289",17.7763888346312
"6290",NA
"6291",NA
"6292",NA
"6293",6.85565460040104
"6294",12.6095202129185
"6295",NA
"6296",NA
"6297",NA
"6298",2.23606797749979
"6299",NA
"6300",NA
"6301",2.44948974278318
"6302",NA
"6303",NA
"6304",NA
"6305",NA
"6306",NA
"6307",NA
"6308",2.23606797749979
"6309",NA
"6310",NA
"6311",4.58257569495584
"6312",NA
"6313",NA
"6314",NA
"6315",3.16227766016838
"6316",7.54983443527075
"6317",NA
"6318",4.24264068711928
"6319",12.2474487139159
"6320",16.0312195418814
"6321",2.82842712474619
"6322",4
"6323",1.4142135623731
"6324",NA
"6325",NA
"6326",9.32737905308882
"6327",3.16227766016838
"6328",NA
"6329",NA
"6330",NA
"6331",NA
"6332",NA
"6333",2.64575131106459
"6334",6.48074069840786
"6335",3.46410161513775
"6336",5
"6337",NA
"6338",NA
"6339",NA
"6340",1
"6341",NA
"6342",NA
"6343",NA
"6344",NA
"6345",1
"6346",1.73205080756888
"6347",NA
"6348",2.82842712474619
"6349",21.3541565040626
"6350",NA
"6351",16.9705627484771
"6352",NA
"6353",2
"6354",NA
"6355",4.69041575982343
"6356",NA
"6357",3.3166247903554
"6358",NA
"6359",NA
"6360",2.44948974278318
"6361",12.9228479833201
"6362",NA
"6363",NA
"6364",NA
"6365",NA
"6366",6.557438524302
"6367",NA
"6368",5.3851648071345
"6369",NA
"6370",6.40312423743285
"6371",NA
"6372",NA
"6373",5.29150262212918
"6374",NA
"6375",NA
"6376",2
"6377",3.16227766016838
"6378",10.0498756211209
"6379",NA
"6380",NA
"6381",NA
"6382",NA
"6383",NA
"6384",NA
"6385",NA
"6386",8.42614977317636
"6387",NA
"6388",NA
"6389",0
"6390",NA
"6391",NA
"6392",NA
"6393",12.6885775404495
"6394",NA
"6395",NA
"6396",1.4142135623731
"6397",NA
"6398",NA
"6399",7.21110255092798
"6400",NA
"6401",NA
"6402",12.9614813968157
"6403",7.61577310586391
"6404",NA
"6405",NA
"6406",NA
"6407",NA
"6408",NA
"6409",NA
"6410",NA
"6411",NA
"6412",NA
"6413",2
"6414",7.48331477354788
"6415",1.73205080756888
"6416",NA
"6417",NA
"6418",NA
"6419",3
"6420",NA
"6421",4
"6422",4.47213595499958
"6423",NA
"6424",2.23606797749979
"6425",NA
"6426",3
"6427",10.2469507659596
"6428",2
"6429",5.91607978309962
"6430",NA
"6431",2.44948974278318
"6432",NA
"6433",0
"6434",NA
"6435",3.16227766016838
"6436",NA
"6437",5.29150262212918
"6438",4.24264068711928
"6439",NA
"6440",NA
"6441",15.9687194226713
"6442",2.64575131106459
"6443",0
"6444",NA
"6445",2.44948974278318
"6446",2.23606797749979
"6447",NA
"6448",NA
"6449",NA
"6450",3.16227766016838
"6451",1.73205080756888
"6452",NA
"6453",2.23606797749979
"6454",NA
"6455",4.24264068711928
"6456",NA
"6457",6.78232998312527
"6458",NA
"6459",6.08276253029822
"6460",NA
"6461",NA
"6462",13.3416640641263
"6463",NA
"6464",5
"6465",NA
"6466",5
"6467",7.07106781186548
"6468",2.44948974278318
"6469",6.557438524302
"6470",5
"6471",0
"6472",3.60555127546399
"6473",3.16227766016838
"6474",NA
"6475",3.74165738677394
"6476",11.4017542509914
"6477",6.32455532033676
"6478",3
"6479",NA
"6480",NA
"6481",NA
"6482",9.48683298050514
"6483",4.89897948556636
"6484",0
"6485",0
"6486",NA
"6487",NA
"6488",2.64575131106459
"6489",NA
"6490",NA
"6491",NA
"6492",NA
"6493",0
"6494",7.54983443527075
"6495",3.74165738677394
"6496",0
"6497",NA
"6498",0
"6499",NA
"6500",NA
"6501",NA
"6502",7.07106781186548
"6503",NA
"6504",3.16227766016838
"6505",6.6332495807108
"6506",13
"6507",NA
"6508",NA
"6509",NA
"6510",3
"6511",2.44948974278318
"6512",NA
"6513",5.3851648071345
"6514",NA
"6515",NA
"6516",NA
"6517",4
"6518",2.64575131106459
"6519",NA
"6520",NA
"6521",5.29150262212918
"6522",NA
"6523",1.73205080756888
"6524",4.69041575982343
"6525",2.23606797749979
"6526",9.74679434480896
"6527",NA
"6528",NA
"6529",NA
"6530",NA
"6531",NA
"6532",NA
"6533",5.29150262212918
"6534",2.44948974278318
"6535",NA
"6536",13
"6537",8.66025403784439
"6538",11.0905365064094
"6539",NA
"6540",NA
"6541",NA
"6542",5
"6543",8.66025403784439
"6544",1
"6545",2.64575131106459
"6546",NA
"6547",7.87400787401181
"6548",NA
"6549",12.2474487139159
"6550",11.9582607431014
"6551",2
"6552",NA
"6553",NA
"6554",NA
"6555",2
"6556",NA
"6557",4.69041575982343
"6558",NA
"6559",8.12403840463596
"6560",4.47213595499958
"6561",2.23606797749979
"6562",5.19615242270663
"6563",7.81024967590665
"6564",2.23606797749979
"6565",1.73205080756888
"6566",NA
"6567",1.73205080756888
"6568",2.44948974278318
"6569",3.87298334620742
"6570",1
"6571",NA
"6572",3.46410161513775
"6573",NA
"6574",5.3851648071345
"6575",NA
"6576",NA
"6577",NA
"6578",NA
"6579",1
"6580",0
"6581",NA
"6582",6
"6583",NA
"6584",1
"6585",NA
"6586",NA
"6587",3.3166247903554
"6588",9.4339811320566
"6589",5.3851648071345
"6590",NA
"6591",NA
"6592",6.92820323027551
"6593",NA
"6594",10.770329614269
"6595",NA
"6596",7.34846922834953
"6597",9.59166304662544
"6598",9.05538513813742
"6599",12
"6600",NA
"6601",NA
"6602",NA
"6603",NA
"6604",8.66025403784439
"6605",1
"6606",1.4142135623731
"6607",NA
"6608",2.23606797749979
"6609",2
"6610",NA
"6611",NA
"6612",NA
"6613",NA
"6614",4.69041575982343
"6615",3
"6616",10
"6617",6.6332495807108
"6618",1.73205080756888
"6619",8.60232526704263
"6620",NA
"6621",NA
"6622",NA
"6623",4.47213595499958
"6624",4.47213595499958
"6625",NA
"6626",NA
"6627",NA
"6628",12.5698050899765
"6629",2.23606797749979
"6630",7
"6631",5.91607978309962
"6632",1.4142135623731
"6633",2.44948974278318
"6634",NA
"6635",6.32455532033676
"6636",NA
"6637",8.60232526704263
"6638",NA
"6639",3.74165738677394
"6640",NA
"6641",3.60555127546399
"6642",6.2449979983984
"6643",5.56776436283002
"6644",4
"6645",6.2449979983984
"6646",20.6881608655772
"6647",4
"6648",NA
"6649",1
"6650",NA
"6651",16.7332005306815
"6652",17.3205080756888
"6653",9.21954445729289
"6654",NA
"6655",2
"6656",4.79583152331272
"6657",7.74596669241483
"6658",13.3041346956501
"6659",9.79795897113271
"6660",7.61577310586391
"6661",3.46410161513775
"6662",16.062378404209
"6663",10.816653826392
"6664",6.48074069840786
"6665",NA
"6666",4
"6667",NA
"6668",1
"6669",NA
"6670",NA
"6671",NA
"6672",5.09901951359278
"6673",NA
"6674",20.7364413533277
"6675",NA
"6676",7.81024967590665
"6677",5.19615242270663
"6678",6.48074069840786
"6679",NA
"6680",11.13552872566
"6681",13.076696830622
"6682",NA
"6683",2
"6684",NA
"6685",NA
"6686",5.65685424949238
"6687",1.73205080756888
"6688",NA
"6689",NA
"6690",2.44948974278318
"6691",10.5830052442584
"6692",12.1655250605964
"6693",NA
"6694",NA
"6695",5
"6696",2.82842712474619
"6697",NA
"6698",NA
"6699",2.23606797749979
"6700",NA
"6701",NA
"6702",NA
"6703",2
"6704",NA
"6705",8.30662386291807
"6706",NA
"6707",NA
"6708",4.35889894354067
"6709",NA
"6710",NA
"6711",NA
"6712",4.35889894354067
"6713",2.23606797749979
"6714",NA
"6715",NA
"6716",2.44948974278318
"6717",NA
"6718",3
"6719",2.44948974278318
"6720",NA
"6721",5.09901951359278
"6722",1.73205080756888
"6723",8.48528137423857
"6724",NA
"6725",2.64575131106459
"6726",3.60555127546399
"6727",NA
"6728",2.23606797749979
"6729",3.46410161513775
"6730",NA
"6731",2.82842712474619
"6732",NA
"6733",1
"6734",NA
"6735",NA
"6736",NA
"6737",5
"6738",NA
"6739",NA
"6740",NA
"6741",NA
"6742",NA
"6743",NA
"6744",3
"6745",7.14142842854285
"6746",NA
"6747",14.3874945699382
"6748",NA
"6749",2.23606797749979
"6750",4.79583152331272
"6751",11.13552872566
"6752",6.2449979983984
"6753",NA
"6754",14.560219778561
"6755",2.23606797749979
"6756",NA
"6757",NA
"6758",NA
"6759",NA
"6760",6.08276253029822
"6761",NA
"6762",2.23606797749979
"6763",NA
"6764",4.79583152331272
"6765",NA
"6766",9.21954445729289
"6767",5
"6768",NA
"6769",NA
"6770",1.4142135623731
"6771",7.21110255092798
"6772",NA
"6773",NA
"6774",9.53939201416946
"6775",5
"6776",NA
"6777",1.73205080756888
"6778",NA
"6779",7.93725393319377
"6780",16.7332005306815
"6781",NA
"6782",1.4142135623731
"6783",0
"6784",8.30662386291807
"6785",NA
"6786",13.114877048604
"6787",2.23606797749979
"6788",2
"6789",4.35889894354067
"6790",10.9544511501033
"6791",NA
"6792",NA
"6793",NA
"6794",NA
"6795",2.44948974278318
"6796",NA
"6797",NA
"6798",NA
"6799",1.4142135623731
"6800",NA
"6801",NA
"6802",NA
"6803",2.64575131106459
"6804",NA
"6805",NA
"6806",1.73205080756888
"6807",10.5356537528527
"6808",13.3041346956501
"6809",3.3166247903554
"6810",5.74456264653803
"6811",5.09901951359278
"6812",NA
"6813",5.74456264653803
"6814",NA
"6815",NA
"6816",1
"6817",NA
"6818",14.456832294801
"6819",1
"6820",9.4339811320566
"6821",6.78232998312527
"6822",NA
"6823",NA
"6824",11.7046999107196
"6825",NA
"6826",NA
"6827",3.60555127546399
"6828",NA
"6829",17.3205080756888
"6830",3.74165738677394
"6831",3.74165738677394
"6832",NA
"6833",4.58257569495584
"6834",14.6287388383278
"6835",10.3440804327886
"6836",5.56776436283002
"6837",NA
"6838",NA
"6839",NA
"6840",NA
"6841",NA
"6842",NA
"6843",8.06225774829855
"6844",NA
"6845",NA
"6846",6.08276253029822
"6847",4.12310562561766
"6848",NA
"6849",4.69041575982343
"6850",NA
"6851",2.44948974278318
"6852",NA
"6853",5.65685424949238
"6854",2.44948974278318
"6855",8.48528137423857
"6856",NA
"6857",NA
"6858",NA
"6859",NA
"6860",2.82842712474619
"6861",NA
"6862",NA
"6863",8.48528137423857
"6864",10.9544511501033
"6865",NA
"6866",NA
"6867",NA
"6868",NA
"6869",6.70820393249937
"6870",NA
"6871",NA
"6872",3.87298334620742
"6873",NA
"6874",10.1488915650922
"6875",NA
"6876",3
"6877",NA
"6878",NA
"6879",2.64575131106459
"6880",NA
"6881",NA
"6882",NA
"6883",7.54983443527075
"6884",1
"6885",2.44948974278318
"6886",NA
"6887",6.40312423743285
"6888",NA
"6889",3.60555127546399
"6890",NA
"6891",1
"6892",NA
"6893",1
"6894",8.94427190999916
"6895",5.91607978309962
"6896",4.47213595499958
"6897",NA
"6898",2
"6899",NA
"6900",1.73205080756888
"6901",3.3166247903554
"6902",6.48074069840786
"6903",NA
"6904",NA
"6905",NA
"6906",3.46410161513775
"6907",4.89897948556636
"6908",5.29150262212918
"6909",4.47213595499958
"6910",NA
"6911",1.4142135623731
"6912",NA
"6913",NA
"6914",NA
"6915",NA
"6916",NA
"6917",NA
"6918",NA
"6919",NA
"6920",NA
"6921",NA
"6922",14.2828568570857
"6923",10.6770782520313
"6924",7.41619848709566
"6925",11.1803398874989
"6926",9.4339811320566
"6927",10.295630140987
"6928",7.93725393319377
"6929",8.77496438739212
"6930",8.71779788708135
"6931",7.87400787401181
"6932",NA
"6933",NA
"6934",NA
"6935",NA
"6936",7
"6937",4.79583152331272
"6938",0
"6939",NA
"6940",4.69041575982343
"6941",NA
"6942",NA
"6943",3.16227766016838
"6944",NA
"6945",NA
"6946",NA
"6947",3.46410161513775
"6948",1
"6949",NA
"6950",4.12310562561766
"6951",NA
"6952",6.6332495807108
"6953",13.1529464379659
"6954",NA
"6955",11.7898261225516
"6956",4.89897948556636
"6957",3.87298334620742
"6958",4.24264068711928
"6959",2
"6960",NA
"6961",NA
"6962",1.73205080756888
"6963",NA
"6964",NA
"6965",7
"6966",NA
"6967",NA
"6968",5.09901951359278
"6969",4.24264068711928
"6970",6.16441400296898
"6971",NA
"6972",14.6969384566991
"6973",NA
"6974",5.3851648071345
"6975",2.23606797749979
"6976",NA
"6977",NA
"6978",13.0384048104053
"6979",5.8309518948453
"6980",NA
"6981",3.60555127546399
"6982",NA
"6983",NA
"6984",2.64575131106459
"6985",NA
"6986",2
"6987",NA
"6988",9.38083151964686
"6989",10.1980390271856
"6990",14.3874945699382
"6991",4
"6992",NA
"6993",NA
"6994",NA
"6995",NA
"6996",10.0995049383621
"6997",NA
"6998",NA
"6999",NA
"7000",2
"7001",NA
"7002",6.70820393249937
"7003",15.7480157480236
"7004",NA
"7005",NA
"7006",NA
"7007",NA
"7008",19.1833260932509
"7009",3.3166247903554
"7010",6.40312423743285
"7011",NA
"7012",9.32737905308882
"7013",6.78232998312527
"7014",3.3166247903554
"7015",NA
"7016",3.3166247903554
"7017",NA
"7018",NA
"7019",NA
"7020",NA
"7021",NA
"7022",3.16227766016838
"7023",NA
"7024",NA
"7025",2.23606797749979
"7026",0
"7027",NA
"7028",0
"7029",8.94427190999916
"7030",NA
"7031",NA
"7032",12.2065556157337
"7033",4.24264068711928
"7034",3.3166247903554
"7035",0
"7036",11
"7037",3.16227766016838
"7038",6.32455532033676
"7039",NA
"7040",NA
"7041",3.87298334620742
"7042",NA
"7043",NA
"7044",NA
"7045",7.54983443527075
"7046",3.87298334620742
"7047",NA
"7048",4.79583152331272
"7049",NA
"7050",1
"7051",NA
"7052",2.44948974278318
"7053",NA
"7054",12.328828005938
"7055",11.7046999107196
"7056",7.21110255092798
"7057",NA
"7058",0
"7059",NA
"7060",NA
"7061",5.47722557505166
"7062",2
"7063",NA
"7064",5.74456264653803
"7065",NA
"7066",NA
"7067",4.47213595499958
"7068",5.19615242270663
"7069",NA
"7070",NA
"7071",2.82842712474619
"7072",NA
"7073",3.16227766016838
"7074",NA
"7075",4.58257569495584
"7076",2.82842712474619
"7077",NA
"7078",NA
"7079",NA
"7080",10.6301458127346
"7081",NA
"7082",2.23606797749979
"7083",NA
"7084",NA
"7085",NA
"7086",NA
"7087",NA
"7088",NA
"7089",0
"7090",NA
"7091",NA
"7092",NA
"7093",NA
"7094",NA
"7095",3.3166247903554
"7096",5
"7097",7.28010988928052
"7098",NA
"7099",NA
"7100",1.73205080756888
"7101",2.23606797749979
"7102",NA
"7103",1
"7104",NA
"7105",3.74165738677394
"7106",3.16227766016838
"7107",3.16227766016838
"7108",7.74596669241483
"7109",NA
"7110",2.23606797749979
"7111",16.6132477258361
"7112",4.24264068711928
"7113",4.69041575982343
"7114",5.91607978309962
"7115",8.24621125123532
"7116",NA
"7117",6.78232998312527
"7118",NA
"7119",NA
"7120",NA
"7121",2.82842712474619
"7122",2.23606797749979
"7123",13.4536240470737
"7124",6.48074069840786
"7125",NA
"7126",NA
"7127",NA
"7128",NA
"7129",10.9087121146357
"7130",NA
"7131",NA
"7132",NA
"7133",3.3166247903554
"7134",NA
"7135",2.44948974278318
"7136",NA
"7137",NA
"7138",2.64575131106459
"7139",NA
"7140",3
"7141",NA
"7142",12.1655250605964
"7143",NA
"7144",2.82842712474619
"7145",NA
"7146",NA
"7147",NA
"7148",7.14142842854285
"7149",3.46410161513775
"7150",NA
"7151",NA
"7152",NA
"7153",13.5277492584687
"7154",NA
"7155",NA
"7156",NA
"7157",NA
"7158",NA
"7159",6.70820393249937
"7160",NA
"7161",1.73205080756888
"7162",NA
"7163",NA
"7164",NA
"7165",NA
"7166",NA
"7167",NA
"7168",4.24264068711928
"7169",2.82842712474619
"7170",NA
"7171",6.2449979983984
"7172",NA
"7173",7.87400787401181
"7174",4.47213595499958
"7175",NA
"7176",NA
"7177",NA
"7178",NA
"7179",NA
"7180",7.41619848709566
"7181",NA
"7182",NA
"7183",4
"7184",NA
"7185",NA
"7186",NA
"7187",1.73205080756888
"7188",NA
"7189",NA
"7190",NA
"7191",10.3923048454133
"7192",NA
"7193",2.82842712474619
"7194",NA
"7195",7.41619848709566
"7196",NA
"7197",4.35889894354067
"7198",15.9687194226713
"7199",NA
"7200",NA
"7201",NA
"7202",NA
"7203",NA
"7204",NA
"7205",0
"7206",NA
"7207",NA
"7208",2
"7209",9.1104335791443
"7210",NA
"7211",NA
"7212",NA
"7213",NA
"7214",NA
"7215",3.16227766016838
"7216",6.40312423743285
"7217",NA
"7218",3.16227766016838
"7219",9.1104335791443
"7220",1.73205080756888
"7221",NA
"7222",7.81024967590665
"7223",NA
"7224",7.61577310586391
"7225",NA
"7226",3
"7227",NA
"7228",8.66025403784439
"7229",NA
"7230",1
"7231",2.82842712474619
"7232",1
"7233",NA
"7234",NA
"7235",6.78232998312527
"7236",5
"7237",7.21110255092798
"7238",NA
"7239",NA
"7240",NA
"7241",NA
"7242",NA
"7243",NA
"7244",3.16227766016838
"7245",NA
"7246",17.606816861659
"7247",11.2694276695846
"7248",2
"7249",6.6332495807108
"7250",1.4142135623731
"7251",NA
"7252",NA
"7253",0
"7254",NA
"7255",4.89897948556636
"7256",NA
"7257",2.44948974278318
"7258",3
"7259",6.78232998312527
"7260",4.35889894354067
"7261",NA
"7262",NA
"7263",2
"7264",4.47213595499958
"7265",NA
"7266",NA
"7267",2.64575131106459
"7268",6.70820393249937
"7269",NA
"7270",1.73205080756888
"7271",7.68114574786861
"7272",9.2736184954957
"7273",9
"7274",NA
"7275",5.91607978309962
"7276",15.4272486205415
"7277",NA
"7278",5.8309518948453
"7279",NA
"7280",NA
"7281",NA
"7282",2.64575131106459
"7283",10.816653826392
"7284",NA
"7285",NA
"7286",8.94427190999916
"7287",6
"7288",9.89949493661167
"7289",NA
"7290",NA
"7291",NA
"7292",NA
"7293",NA
"7294",NA
"7295",5.09901951359278
"7296",NA
"7297",2.23606797749979
"7298",2.82842712474619
"7299",NA
"7300",2.44948974278318
"7301",8.12403840463596
"7302",NA
"7303",NA
"7304",9.2736184954957
"7305",9.38083151964686
"7306",NA
"7307",6.92820323027551
"7308",5.8309518948453
"7309",3.74165738677394
"7310",NA
"7311",NA
"7312",NA
"7313",8.60232526704263
"7314",NA
"7315",NA
"7316",NA
"7317",16.4012194668567
"7318",NA
"7319",NA
"7320",NA
"7321",NA
"7322",10.816653826392
"7323",NA
"7324",NA
"7325",5.3851648071345
"7326",3
"7327",NA
"7328",NA
"7329",NA
"7330",3.87298334620742
"7331",NA
"7332",4.89897948556636
"7333",5.47722557505166
"7334",NA
"7335",3.74165738677394
"7336",NA
"7337",NA
"7338",2.23606797749979
"7339",NA
"7340",0
"7341",NA
"7342",1.73205080756888
"7343",5
"7344",1.4142135623731
"7345",3.3166247903554
"7346",NA
"7347",NA
"7348",2.44948974278318
"7349",2.64575131106459
"7350",10.295630140987
"7351",NA
"7352",NA
"7353",7.68114574786861
"7354",9.53939201416946
"7355",NA
"7356",3.60555127546399
"7357",NA
"7358",NA
"7359",NA
"7360",NA
"7361",5.19615242270663
"7362",1.73205080756888
"7363",NA
"7364",NA
"7365",9.05538513813742
"7366",NA
"7367",5.56776436283002
"7368",NA
"7369",NA
"7370",5.29150262212918
"7371",4.24264068711928
"7372",7.14142842854285
"7373",NA
"7374",3.16227766016838
"7375",NA
"7376",NA
"7377",NA
"7378",9.48683298050514
"7379",2.64575131106459
"7380",NA
"7381",9.21954445729289
"7382",NA
"7383",NA
"7384",9.59166304662544
"7385",NA
"7386",0
"7387",NA
"7388",NA
"7389",NA
"7390",NA
"7391",10.770329614269
"7392",NA
"7393",8.94427190999916
"7394",NA
"7395",3.16227766016838
"7396",7.81024967590665
"7397",NA
"7398",17.832554500127
"7399",NA
"7400",NA
"7401",6.08276253029822
"7402",3.74165738677394
"7403",5.19615242270663
"7404",2.64575131106459
"7405",NA
"7406",NA
"7407",NA
"7408",NA
"7409",NA
"7410",2.64575131106459
"7411",NA
"7412",NA
"7413",NA
"7414",2
"7415",6.32455532033676
"7416",3.46410161513775
"7417",NA
"7418",4.12310562561766
"7419",NA
"7420",5
"7421",2.23606797749979
"7422",16.2788205960997
"7423",NA
"7424",NA
"7425",NA
"7426",NA
"7427",NA
"7428",NA
"7429",3.74165738677394
"7430",NA
"7431",NA
"7432",NA
"7433",NA
"7434",1
"7435",NA
"7436",10.4403065089106
"7437",NA
"7438",NA
"7439",0
"7440",NA
"7441",NA
"7442",NA
"7443",NA
"7444",4.69041575982343
"7445",NA
"7446",NA
"7447",NA
"7448",NA
"7449",14.3874945699382
"7450",2.64575131106459
"7451",NA
"7452",13.5277492584687
"7453",1.73205080756888
"7454",7.74596669241483
"7455",NA
"7456",NA
"7457",8.12403840463596
"7458",1.4142135623731
"7459",1.4142135623731
"7460",NA
"7461",NA
"7462",6.2449979983984
"7463",3.16227766016838
"7464",NA
"7465",NA
"7466",3
"7467",NA
"7468",NA
"7469",3.74165738677394
"7470",NA
"7471",NA
"7472",NA
"7473",NA
"7474",NA
"7475",NA
"7476",2
"7477",2.82842712474619
"7478",NA
"7479",3
"7480",9.53939201416946
"7481",NA
"7482",NA
"7483",NA
"7484",1.4142135623731
"7485",15.2970585407784
